Drug,Pathway,Species,edgeLength,IoOS,OoOS,RoOS,drug
warfarin [cytosol],Regulation of signaling by CBL,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],YAP1- and WWTR1 (TAZ)-stimulated gene expression,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Signaling by NOTCH2,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Signaling by Hippo,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Signaling by ERBB4,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Pre-NOTCH Expression and Processing,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],MyD88-independent TLR4 cascade ,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Caspase activation via Death Receptors in the presence of ligand,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],SCF-beta-TrCP mediated degradation of Emi1,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],APC/C:Cdc20 mediated degradation of Cyclin B,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Cdc20:Phospho-APC/C mediated degradation of Cyclin A,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],APC/C:Cdc20 mediated degradation of Securin,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],APC-Cdc20 mediated degradation of Nek2A,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],HSP90 chaperone cycle for steroid hormone receptors (SHR),Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],"BMAL1:CLOCK,NPAS2 activates circadian gene expression",Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Circadian Clock,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],"POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation",Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],"POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation",Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Transcriptional regulation of pluripotent stem cells,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Transcriptional regulation of white adipocyte differentiation,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Signaling by NODAL,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Nonsense-Mediated Decay (NMD),Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Ephrin signaling,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],EPHA-mediated growth cone collapse,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],EPHB-mediated forward signaling,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],EPH-Ephrin signaling,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Minus-strand DNA synthesis,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Plus-strand DNA synthesis,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Reverse Transcription of HIV RNA,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Uncoating of the HIV Virion,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Assembly Of The HIV Virion,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Vpu mediated degradation of CD4,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Vif-mediated degradation of APOBEC3G,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Viral mRNA Translation,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Signaling by cytosolic FGFR1 fusion mutants,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Signaling by FGFR1 amplification mutants,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Signaling by activated point mutants of FGFR1,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],FGFR1 mutant receptor activation,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Signaling by activated point mutants of FGFR3,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],FGFR3 mutant receptor activation,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Activated point mutants of FGFR2,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],FGFR2 mutant receptor activation,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],FGFR4 mutant receptor activation,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Misspliced LRP5 mutants have enhanced beta-catenin-dependent signaling,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Misspliced GSK3beta mutants stabilize beta-catenin,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],T41 mutants of beta-catenin aren't phosphorylated,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],S33 mutants of beta-catenin aren't phosphorylated,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],S37 mutants of beta-catenin aren't phosphorylated,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],S45 mutants of beta-catenin aren't phosphorylated,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],phosphorylation site mutants of CTNNB1 are not targeted to the proteasome by the destruction complex,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],truncated APC mutants destabilize the destruction complex,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],AMER1 mutants destabilize the destruction complex,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],"AXIN mutants destabilize the destruction complex, activating WNT signaling",Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Signaling by WNT in cancer,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Molybdenum cofactor biosynthesis,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],G beta:gamma signalling through CDC42,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Adenylate cyclase activating pathway,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],phospho-PLA2 pathway,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Ca-dependent events,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],PLC beta mediated events,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],G-protein mediated events,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Ethanol oxidation,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Eicosanoids,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Sterols are 12-hydroxylated by CYP8B1,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Endogenous sterols,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Vitamins,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Cytochrome P450 - arranged by substrate type,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Phase I - Functionalization of compounds,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Cytosolic sulfonation of small molecules,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Cholesterol biosynthesis via desmosterol,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Cholesterol biosynthesis via lathosterol,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Abnormal conversion of 2-oxoglutarate to 2-hydroxyglutarate,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Fatty Acids bound to GPR40 (FFAR1) regulate insulin secretion,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Free fatty acids regulate insulin secretion,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Glucagon-like Peptide-1 (GLP1) regulates insulin secretion,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Acetylcholine regulates insulin secretion,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Regulation of insulin secretion,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],PP2A-mediated dephosphorylation of key metabolic factors,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],ChREBP activates metabolic gene expression,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Insulin effects increased synthesis of Xylulose-5-Phosphate,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],PKA-mediated phosphorylation of key metabolic factors,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Integration of energy metabolism,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Erythrocytes take up carbon dioxide and release oxygen,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],DNA Replication Pre-Initiation,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],DNA Replication,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Small interfering RNA (siRNA) biogenesis,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],MicroRNA (miRNA) biogenesis,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Post-transcriptional silencing by small RNAs,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Gene Silencing by RNA,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Kinesins,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Elevation of cytosolic Ca2+ levels,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],cGMP effects,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Nitric oxide stimulates guanylate cyclase,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],ISG15 antiviral mechanism,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],OAS antiviral response,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Antiviral mechanism by IFN-stimulated genes,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Growth hormone receptor signaling,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],STAT5 Activation,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],FLT3 Signaling,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],NIK-->noncanonical NF-kB signaling,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Reversible hydration of carbon dioxide,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Triglyceride biosynthesis,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],PPARA activates gene expression,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha),Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Synthesis of very long-chain fatty acyl-CoAs,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Fatty acyl-CoA biosynthesis,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Import of palmitoyl-CoA into the mitochondrial matrix,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Hypusine synthesis from eIF5A-lysine,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Synthesis of diphthamide-EEF2,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Pyrophosphate hydrolysis,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Cytosolic iron-sulfur cluster assembly,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],SUMOylation of immune response proteins,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],SUMOylation,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
warfarin [cytosol],Carboxyterminal post-translational modifications of tubulin,Homo sapiens,2.0,0.077811762686816,0.26160269908206085,0.16402557208899976,warfarin
